fips,year,month,total_deaths,sex_1,sex_2
37310,2010,5,1,1,0
37310,2010,6,2,2,0
37310,2010,7,3,2,1
37310,2010,8,2,0,2
37310,2010,9,4,3,1
37310,2010,11,1,1,0
37310,2010,12,1,0,1
37310,2011,1,1,1,0
37310,2011,2,1,0,1
37310,2011,3,2,2,0
37310,2011,4,1,1,0
37310,2011,6,1,1,0
37310,2011,7,1,1,0
37310,2011,8,1,1,0
37310,2011,9,2,1,1
37310,2011,10,1,1,0
37310,2012,2,3,2,1
37310,2012,4,1,1,0
37310,2012,5,2,2,0
37310,2012,6,2,1,1
37310,2012,9,1,1,0
37310,2012,10,2,2,0
37310,2012,11,2,1,1
37310,2013,2,1,1,0
37310,2013,3,2,0,2
37310,2013,4,1,1,0
37310,2013,6,2,1,1
37310,2013,7,1,1,0
37310,2013,10,2,1,1
37310,2013,11,1,1,0
37310,2014,1,1,0,1
37310,2014,2,1,1,0
37310,2014,3,2,1,1
37310,2014,4,1,1,0
37310,2014,8,1,0,1
37310,2014,9,1,1,0
37310,2015,1,1,0,1
37310,2015,2,1,1,0
37310,2015,5,1,1,0
37310,2015,6,1,1,0
37310,2015,8,1,1,0
37310,2015,9,2,2,0
37310,2015,10,1,0,1
37310,2016,1,1,1,0
37310,2016,2,1,1,0
37310,2016,4,1,1,0
37310,2016,8,1,1,0
37310,2016,10,2,2,0
37310,2017,2,1,1,0
37310,2017,4,1,1,0
37310,2017,6,1,0,1
37310,2017,9,1,1,0
37310,2017,10,1,0,1
37310,2017,11,1,1,0
37310,2017,12,1,0,1
37310,2018,3,3,2,1
37310,2018,6,2,2,0
37310,2018,8,1,0,1
37310,2018,9,1,0,1
37310,2018,11,3,2,1
37310,2019,1,2,2,0
37310,2019,3,1,1,0
37310,2019,4,1,1,0
37310,2019,8,1,0,1
37310,2020,3,2,2,0
37310,2020,4,1,1,0
37310,2020,5,3,1,2
37310,2020,6,1,1,0
37310,2020,8,2,0,2
37310,2020,9,1,1,0
37310,2020,10,1,0,1
37310,2021,7,1,0,1
37310,2021,9,1,1,0
37310,2021,11,1,0,1
37310,2021,12,2,2,0
37310,2022,1,1,1,0
37310,2022,3,1,1,0
37310,2022,4,1,1,0
37310,2022,6,1,1,0
37310,2022,9,1,1,0
37310,2022,11,1,0,1
37320,1997,2,1,1,0
37320,1997,3,2,1,1
37320,1997,4,1,1,0
37320,1997,6,1,0,1
37320,1997,7,1,1,0
37320,1997,8,1,1,0
37320,1997,9,2,2,0
37320,1997,10,2,2,0
37320,1997,11,1,1,0
37320,1997,12,2,2,0
37320,1998,1,3,2,1
37320,1998,2,1,0,1
37320,1998,3,2,1,1
37320,1998,4,4,2,2
37320,1998,5,4,3,1
37320,1998,6,2,1,1
37320,1998,9,5,5,0
37320,1998,10,1,1,0
37320,1998,11,2,0,2
37320,1998,12,3,1,2
37320,1999,1,1,1,0
37320,1999,2,2,1,1
37320,1999,3,3,3,0
37320,1999,4,2,2,0
37320,1999,5,2,1,1
37320,1999,6,6,4,2
37320,1999,7,4,4,0
37320,1999,8,3,2,1
37320,1999,9,1,1,0
37320,1999,10,2,1,1
37320,1999,12,1,1,0
37320,2000,2,2,1,1
37320,2000,3,3,1,2
37320,2000,4,2,2,0
37320,2000,5,4,4,0
37320,2000,6,3,2,1
37320,2000,7,3,2,1
37320,2000,8,2,2,0
37320,2000,9,3,2,1
37320,2000,10,1,1,0
37320,2000,11,2,2,0
37320,2000,12,3,0,3
37320,2001,1,1,1,0
37320,2001,2,3,1,2
37320,2001,3,2,1,1
37320,2001,4,1,1,0
37320,2001,5,4,3,1
37320,2001,6,3,2,1
37320,2001,7,3,3,0
37320,2001,8,2,2,0
37320,2001,9,4,2,2
37320,2001,10,2,2,0
37320,2001,11,2,2,0
37320,2001,12,2,2,0
37320,2002,2,1,1,0
37320,2002,3,2,2,0
37320,2002,4,3,2,1
37320,2002,5,3,2,1
37320,2002,7,3,3,0
37320,2002,8,1,0,1
37320,2002,9,1,1,0
37320,2002,10,1,1,0
37320,2002,11,2,1,1
37320,2002,12,3,3,0
37320,2003,2,2,1,1
37320,2003,3,2,1,1
37320,2003,4,3,3,0
37320,2003,5,6,6,0
37320,2003,6,1,1,0
37320,2003,7,4,3,1
37320,2003,8,5,4,1
37320,2003,9,3,3,0
37320,2003,10,1,1,0
37320,2004,1,3,1,2
37320,2004,2,1,0,1
37320,2004,3,1,1,0
37320,2004,4,1,1,0
37320,2004,5,5,3,2
37320,2004,6,3,3,0
37320,2004,7,3,2,1
37320,2004,8,1,0,1
37320,2004,10,1,1,0
37320,2004,11,1,1,0
37320,2004,12,3,1,2
37320,2005,2,1,0,1
37320,2005,3,4,3,1
37320,2005,4,3,2,1
37320,2005,5,1,0,1
37320,2005,6,2,2,0
37320,2005,8,3,3,0
37320,2005,9,3,1,2
37320,2005,10,2,1,1
37320,2005,11,2,2,0
37320,2005,12,2,0,2
37320,2006,1,2,2,0
37320,2006,2,2,1,1
37320,2006,3,4,2,2
37320,2006,4,3,3,0
37320,2006,5,2,2,0
37320,2006,6,2,2,0
37320,2006,7,5,4,1
37320,2006,8,4,1,3
37320,2006,9,2,1,1
37320,2006,10,4,4,0
37320,2007,1,1,1,0
37320,2007,2,1,0,1
37320,2007,3,1,0,1
37320,2007,4,4,1,3
37320,2007,5,6,2,4
37320,2007,6,7,6,1
37320,2007,7,3,0,3
37320,2007,8,6,3,3
37320,2007,9,3,3,0
37320,2007,10,2,2,0
37320,2007,11,2,0,2
37320,2007,12,2,1,1
37320,2008,1,2,1,1
37320,2008,2,1,1,0
37320,2008,3,1,1,0
37320,2008,4,2,2,0
37320,2008,6,2,1,1
37320,2008,7,1,1,0
37320,2008,8,3,0,3
37320,2008,9,6,5,1
37320,2008,10,2,2,0
37320,2008,11,3,1,2
37320,2008,12,3,1,2
37320,2009,3,3,3,0
37320,2009,4,1,1,0
37320,2009,5,7,5,2
37320,2009,6,3,2,1
37320,2009,7,1,1,0
37320,2009,10,1,0,1
37320,2009,11,1,1,0
37320,2009,12,1,0,1
37320,2010,1,4,3,1
37320,2010,2,3,1,2
37320,2010,3,4,3,1
37320,2010,4,1,1,0
37320,2010,5,3,2,1
37320,2010,6,3,3,0
37320,2010,7,5,3,2
37320,2010,8,3,3,0
37320,2010,9,1,0,1
37320,2010,10,7,7,0
37320,2010,11,1,0,1
37320,2010,12,2,0,2
37320,2011,1,1,0,1
37320,2011,2,4,3,1
37320,2011,3,4,4,0
37320,2011,4,2,2,0
37320,2011,5,6,4,2
37320,2011,6,4,3,1
37320,2011,7,5,5,0
37320,2011,8,1,1,0
37320,2011,9,6,3,3
37320,2011,10,4,3,1
37320,2011,12,2,2,0
37320,2012,4,6,3,3
37320,2012,5,2,1,1
37320,2012,6,3,3,0
37320,2012,7,1,1,0
37320,2012,8,4,4,0
37320,2012,10,6,3,3
37320,2012,12,4,2,2
37320,2013,1,1,0,1
37320,2013,2,3,3,0
37320,2013,3,1,1,0
37320,2013,4,3,3,0
37320,2013,5,5,4,1
37320,2013,6,1,0,1
37320,2013,7,2,2,0
37320,2013,8,4,3,1
37320,2013,10,3,3,0
37320,2013,11,3,2,1
37320,2013,12,3,3,0
37320,2014,2,3,2,1
37320,2014,3,2,2,0
37320,2014,4,2,1,1
37320,2014,5,1,1,0
37320,2014,7,1,1,0
37320,2014,8,5,4,1
37320,2014,9,3,1,2
37320,2014,10,2,1,1
37320,2014,12,2,1,1
37320,2015,1,3,2,1
37320,2015,2,1,1,0
37320,2015,3,4,3,1
37320,2015,4,5,2,3
37320,2015,7,1,1,0
37320,2015,10,5,5,0
37320,2015,11,1,1,0
37320,2015,12,1,1,0
37320,2016,1,1,1,0
37320,2016,2,1,0,1
37320,2016,3,2,2,0
37320,2016,4,3,3,0
37320,2016,5,3,2,1
37320,2016,7,2,2,0
37320,2016,8,2,0,2
37320,2016,9,5,4,1
37320,2016,11,4,4,0
37320,2017,2,1,1,0
37320,2017,4,5,4,1
37320,2017,5,5,3,2
37320,2017,6,4,4,0
37320,2017,7,3,1,2
37320,2017,8,2,0,2
37320,2017,9,1,1,0
37320,2017,12,1,1,0
37320,2018,1,1,1,0
37320,2018,3,1,0,1
37320,2018,4,2,2,0
37320,2018,5,1,1,0
37320,2018,6,3,2,1
37320,2018,7,2,2,0
37320,2018,8,4,3,1
37320,2018,10,1,1,0
37320,2018,11,1,0,1
37320,2019,1,1,1,0
37320,2019,4,1,1,0
37320,2019,5,2,1,1
37320,2019,6,2,1,1
37320,2019,7,3,2,1
37320,2019,8,2,2,0
37320,2019,9,2,2,0
37320,2019,10,3,3,0
37320,2019,11,2,1,1
37320,2019,12,1,1,0
37320,2020,1,1,0,1
37320,2020,3,1,1,0
37320,2020,4,3,2,1
37320,2020,5,4,2,2
37320,2020,6,4,2,2
37320,2020,7,4,3,1
37320,2020,8,1,1,0
37320,2020,10,1,1,0
37320,2020,11,2,1,1
37320,2020,12,1,0,1
37320,2021,1,1,1,0
37320,2021,2,1,0,1
37320,2021,5,3,3,0
37320,2021,6,1,1,0
37320,2021,7,1,0,1
37320,2021,8,1,1,0
37320,2021,9,3,2,1
37320,2021,10,1,0,1
37320,2021,11,1,1,0
37320,2022,2,1,0,1
37320,2022,4,3,3,0
37320,2022,5,3,3,0
37320,2022,6,2,2,0
37320,2022,7,1,1,0
37320,2022,9,3,1,2
37330,1997,1,1,1,0
37330,1997,2,1,1,0
37330,1997,3,1,0,1
37330,1997,5,1,1,0
37330,1997,6,1,0,1
37330,1997,7,2,1,1
37330,1997,8,1,1,0
37330,1997,12,2,2,0
37330,1998,2,2,2,0
37330,1998,3,1,1,0
37330,1998,4,1,1,0
37330,1998,6,2,1,1
37330,1998,7,2,2,0
37330,1999,1,2,2,0
37330,1999,3,3,2,1
37330,1999,4,3,2,1
37330,1999,7,1,1,0
37330,1999,8,2,1,1
37330,1999,9,2,2,0
37330,1999,10,1,0,1
37330,1999,11,1,0,1
37330,2000,3,1,1,0
37330,2000,4,1,1,0
37330,2000,5,2,2,0
37330,2000,6,1,1,0
37330,2000,9,1,1,0
37330,2000,10,1,1,0
37330,2000,11,1,1,0
37330,2000,12,2,2,0
37330,2001,3,1,1,0
37330,2001,4,1,1,0
37330,2001,5,1,1,0
37330,2001,6,2,1,1
37330,2001,7,2,1,1
37330,2001,8,2,0,2
37330,2001,9,2,2,0
37330,2001,11,2,2,0
37330,2002,1,2,1,1
37330,2002,2,1,0,1
37330,2002,6,3,3,0
37330,2002,8,2,1,1
37330,2002,9,2,1,1
37330,2002,10,1,1,0
37330,2002,11,1,1,0
37330,2002,12,1,1,0
37330,2003,6,3,2,1
37330,2003,7,3,1,2
37330,2003,8,1,1,0
37330,2003,9,1,1,0
37330,2003,10,2,1,1
37330,2003,12,1,1,0
37330,2004,1,1,1,0
37330,2004,3,1,1,0
37330,2004,4,4,4,0
37330,2004,5,2,2,0
37330,2004,6,3,3,0
37330,2004,7,3,2,1
37330,2004,8,4,3,1
37330,2004,9,1,1,0
37330,2004,11,1,1,0
37330,2005,1,1,1,0
37330,2005,3,2,1,1
37330,2005,4,2,2,0
37330,2005,5,3,1,2
37330,2005,7,1,0,1
37330,2005,9,2,2,0
37330,2005,10,1,1,0
37330,2005,11,1,0,1
37330,2006,2,1,1,0
37330,2006,4,2,2,0
37330,2006,6,1,0,1
37330,2006,7,3,3,0
37330,2006,9,6,5,1
37330,2006,12,1,1,0
37330,2007,2,1,1,0
37330,2007,5,3,2,1
37330,2007,6,1,1,0
37330,2007,8,1,1,0
37330,2007,9,2,2,0
37330,2007,12,1,1,0
37330,2008,3,2,1,1
37330,2008,5,2,1,1
37330,2008,6,2,2,0
37330,2008,7,1,1,0
37330,2008,8,1,1,0
37330,2008,10,2,1,1
37330,2008,11,1,1,0
37330,2008,12,1,1,0
37330,2009,6,1,1,0
37330,2009,7,2,1,1
37330,2009,8,1,1,0
37330,2009,12,2,2,0
37330,2010,1,1,1,0
37330,2010,4,2,1,1
37330,2010,5,1,1,0
37330,2010,6,1,1,0
37330,2010,7,3,2,1
37330,2010,8,2,1,1
37330,2010,9,5,3,2
37330,2010,11,1,1,0
37330,2010,12,2,1,1
37330,2011,1,1,1,0
37330,2011,3,1,1,0
37330,2011,4,1,0,1
37330,2011,5,1,1,0
37330,2011,6,2,1,1
37330,2011,7,1,1,0
37330,2011,8,1,0,1
37330,2011,10,2,2,0
37330,2011,11,1,1,0
37330,2012,3,2,1,1
37330,2012,4,2,0,2
37330,2012,5,2,1,1
37330,2012,6,1,1,0
37330,2012,11,3,2,1
37330,2012,12,1,1,0
37330,2013,1,2,2,0
37330,2013,3,1,1,0
37330,2013,4,1,1,0
37330,2013,5,4,2,2
37330,2013,6,1,1,0
37330,2013,7,1,1,0
37330,2013,10,1,0,1
37330,2013,12,1,0,1
37330,2014,3,1,1,0
37330,2014,5,1,1,0
37330,2014,7,1,1,0
37330,2014,8,2,2,0
37330,2014,10,2,2,0
37330,2014,11,1,1,0
37330,2015,1,1,1,0
37330,2015,3,1,1,0
37330,2015,5,2,2,0
37330,2015,6,1,1,0
37330,2015,7,2,2,0
37330,2015,8,2,0,2
37330,2015,10,1,0,1
37330,2016,2,3,3,0
37330,2016,3,2,2,0
37330,2016,4,1,1,0
37330,2016,8,2,2,0
37330,2016,9,1,0,1
37330,2016,10,3,1,2
37330,2016,12,1,0,1
37330,2017,4,2,2,0
37330,2017,8,3,2,1
37330,2017,10,2,1,1
37330,2018,2,1,1,0
37330,2018,3,1,1,0
37330,2018,5,1,1,0
37330,2018,7,1,0,1
37330,2018,8,1,1,0
37330,2018,9,2,2,0
37330,2018,10,2,2,0
37330,2018,11,1,1,0
37330,2019,5,1,1,0
37330,2019,8,1,1,0
37330,2019,9,2,2,0
37330,2019,11,1,1,0
37330,2019,12,1,1,0
37330,2020,2,1,1,0
37330,2020,3,1,1,0
37330,2020,5,1,1,0
37330,2020,8,1,1,0
37330,2020,10,1,1,0
37330,2020,11,1,0,1
37330,2021,4,1,1,0
37330,2021,6,2,1,1
37330,2021,8,1,1,0
37330,2021,9,1,1,0
37330,2022,3,1,1,0
37330,2022,4,1,1,0
37330,2022,6,2,2,0
37330,2022,10,1,1,0
37330,2022,11,1,1,0
37330,2022,12,1,1,0
37340,1997,3,1,1,0
37340,1997,5,3,2,1
37340,1997,6,1,1,0
37340,1997,8,1,0,1
37340,1997,12,1,1,0
37340,1998,1,1,1,0
37340,1998,7,2,2,0
37340,1998,8,1,1,0
37340,1998,11,2,2,0
37340,1999,2,1,1,0
37340,1999,3,1,1,0
37340,1999,4,1,0,1
37340,1999,5,1,1,0
37340,1999,6,1,1,0
37340,1999,10,1,1,0
37340,1999,11,2,1,1
37340,1999,12,3,2,1
37340,2000,8,2,1,1
37340,2000,9,1,1,0
37340,2000,10,2,1,1
37340,2001,2,1,1,0
37340,2001,4,1,0,1
37340,2001,5,1,1,0
37340,2001,6,1,1,0
37340,2001,7,1,1,0
37340,2001,8,1,0,1
37340,2001,9,1,0,1
37340,2001,10,2,1,1
37340,2001,12,1,1,0
37340,2002,1,2,2,0
37340,2002,4,1,0,1
37340,2002,6,3,3,0
37340,2002,7,1,1,0
37340,2002,8,2,1,1
37340,2002,10,3,3,0
37340,2002,11,1,1,0
37340,2003,3,1,1,0
37340,2003,6,2,2,0
37340,2003,9,1,0,1
37340,2003,10,4,3,1
37340,2004,1,1,1,0
37340,2004,3,1,1,0
37340,2004,4,1,1,0
37340,2004,7,1,1,0
37340,2004,9,1,0,1
37340,2004,10,1,1,0
37340,2004,11,2,0,2
37340,2004,12,1,1,0
37340,2005,3,1,1,0
37340,2005,4,1,1,0
37340,2005,5,3,2,1
37340,2005,7,2,1,1
37340,2005,10,1,1,0
37340,2006,6,1,0,1
37340,2006,7,2,1,1
37340,2006,8,2,2,0
37340,2006,9,1,1,0
37340,2007,2,2,1,1
37340,2007,3,2,1,1
37340,2007,4,1,0,1
37340,2007,6,2,1,1
37340,2007,7,2,2,0
37340,2007,11,2,1,1
37340,2008,1,1,1,0
37340,2008,3,1,0,1
37340,2008,9,1,1,0
37340,2008,11,1,1,0
37340,2008,12,1,1,0
37340,2009,3,1,1,0
37340,2009,4,1,0,1
37340,2009,5,3,2,1
37340,2009,6,2,0,2
37340,2009,7,2,1,1
37340,2009,9,2,1,1
37340,2009,10,1,1,0
37340,2009,11,1,1,0
37340,2010,1,1,1,0
37340,2010,2,1,0,1
37340,2010,6,1,1,0
37340,2010,8,2,2,0
37340,2010,9,3,2,1
37340,2011,2,1,1,0
37340,2011,3,1,0,1
37340,2011,5,1,0,1
37340,2011,6,1,1,0
37340,2011,7,1,1,0
37340,2011,8,2,1,1
37340,2011,9,2,0,2
37340,2011,10,3,2,1
37340,2011,11,1,1,0
37340,2012,3,1,1,0
37340,2012,5,1,0,1
37340,2012,7,1,1,0
37340,2012,8,3,0,3
37340,2012,9,1,1,0
37340,2012,10,1,0,1
37340,2012,11,1,0,1
37340,2012,12,1,1,0
37340,2013,1,3,3,0
37340,2013,2,1,1,0
37340,2013,3,1,1,0
37340,2013,5,2,2,0
37340,2013,7,1,1,0
37340,2013,11,1,0,1
37340,2014,1,2,2,0
37340,2014,2,1,1,0
37340,2014,3,1,0,1
37340,2014,4,2,2,0
37340,2014,8,1,1,0
37340,2014,9,1,1,0
37340,2014,10,2,2,0
37340,2014,11,1,1,0
37340,2015,1,1,1,0
37340,2015,3,1,1,0
37340,2015,5,1,1,0
37340,2015,6,1,1,0
37340,2015,7,2,1,1
37340,2015,8,1,0,1
37340,2015,10,1,1,0
37340,2015,11,1,0,1
37340,2016,3,2,1,1
37340,2016,6,1,1,0
37340,2016,7,1,0,1
37340,2017,10,1,0,1
37340,2017,11,1,1,0
37340,2018,7,1,0,1
37340,2018,11,1,1,0
37340,2018,12,1,1,0
37340,2019,1,2,1,1
37340,2019,5,1,1,0
37340,2019,6,1,1,0
37340,2019,7,2,1,1
37340,2019,8,1,1,0
37340,2019,9,4,3,1
37340,2019,12,1,1,0
37340,2020,2,1,1,0
37340,2020,5,1,1,0
37340,2020,9,1,1,0
37340,2020,10,3,2,1
37340,2021,1,1,0,1
37340,2021,4,2,2,0
37340,2021,6,1,1,0
37340,2021,7,1,1,0
37340,2021,11,2,1,1
37340,2022,2,2,0,2
37340,2022,4,1,1,0
37340,2022,8,1,1,0
37340,2022,9,1,1,0
37340,2022,11,1,0,1
37350,1997,2,1,0,1
37350,1997,5,2,1,1
37350,1997,6,2,1,1
37350,1997,7,1,1,0
37350,1997,8,1,0,1
37350,1997,11,1,1,0
37350,1998,2,2,2,0
37350,1998,3,1,1,0
37350,1998,6,1,1,0
37350,1998,7,1,1,0
37350,1998,9,1,1,0
37350,1998,12,2,1,1
37350,1999,1,1,1,0
37350,1999,2,2,0,2
37350,1999,3,1,1,0
37350,1999,4,3,2,1
37350,1999,5,1,1,0
37350,1999,6,1,1,0
37350,1999,8,1,0,1
37350,1999,9,1,1,0
37350,1999,10,3,1,2
37350,1999,11,2,2,0
37350,1999,12,2,2,0
37350,2000,6,1,1,0
37350,2000,7,2,2,0
37350,2000,8,1,1,0
37350,2000,9,1,1,0
37350,2000,10,1,0,1
37350,2000,11,3,3,0
37350,2001,3,1,1,0
37350,2001,5,1,0,1
37350,2001,6,1,1,0
37350,2001,7,1,1,0
37350,2002,4,3,2,1
37350,2002,8,2,2,0
37350,2002,9,1,0,1
37350,2002,10,2,2,0
37350,2002,11,3,3,0
37350,2002,12,1,0,1
37350,2003,3,1,1,0
37350,2003,6,1,0,1
37350,2003,8,2,2,0
37350,2003,11,1,1,0
37350,2004,1,1,1,0
37350,2004,4,1,1,0
37350,2004,6,1,1,0
37350,2004,8,2,2,0
37350,2004,9,1,1,0
37350,2004,10,1,1,0
37350,2004,11,1,1,0
37350,2004,12,1,1,0
37350,2005,1,1,1,0
37350,2005,2,1,1,0
37350,2005,3,1,1,0
37350,2005,4,4,3,1
37350,2005,5,1,1,0
37350,2005,6,1,0,1
37350,2005,7,1,1,0
37350,2005,8,3,3,0
37350,2005,9,3,1,2
37350,2006,1,1,1,0
37350,2006,2,3,3,0
37350,2006,3,1,1,0
37350,2006,5,1,1,0
37350,2006,6,1,0,1
37350,2006,7,2,0,2
37350,2006,8,2,1,1
37350,2006,12,1,0,1
37350,2007,1,1,0,1
37350,2007,2,2,2,0
37350,2007,3,1,1,0
37350,2007,4,2,1,1
37350,2007,10,3,2,1
37350,2007,11,3,1,2
37350,2008,2,1,0,1
37350,2008,5,1,1,0
37350,2008,6,1,1,0
37350,2008,7,1,1,0
37350,2008,8,1,0,1
37350,2008,9,1,1,0
37350,2008,10,4,2,2
37350,2008,11,1,1,0
37350,2008,12,2,1,1
37350,2009,1,1,1,0
37350,2009,3,2,1,1
37350,2009,4,3,2,1
37350,2009,5,3,1,2
37350,2009,6,1,1,0
37350,2009,7,2,2,0
37350,2009,9,1,0,1
37350,2009,10,2,1,1
37350,2009,11,2,1,1
37350,2009,12,1,0,1
37350,2010,1,2,1,1
37350,2010,4,1,0,1
37350,2010,6,7,4,3
37350,2010,7,2,1,1
37350,2010,9,2,1,1
37350,2010,10,1,0,1
37350,2010,12,2,2,0
37350,2011,1,1,1,0
37350,2011,4,1,1,0
37350,2011,5,2,2,0
37350,2011,6,1,1,0
37350,2011,9,3,2,1
37350,2011,11,2,1,1
37350,2012,4,1,1,0
37350,2012,5,1,1,0
37350,2012,6,2,1,1
37350,2012,7,2,2,0
37350,2012,8,1,1,0
37350,2012,9,3,2,1
37350,2012,10,1,1,0
37350,2012,11,2,2,0
37350,2012,12,1,0,1
37350,2013,2,2,0,2
37350,2013,3,2,2,0
37350,2013,6,2,1,1
37350,2013,7,2,1,1
37350,2013,11,3,3,0
37350,2014,2,1,1,0
37350,2014,3,2,2,0
37350,2014,4,1,0,1
37350,2014,6,1,0,1
37350,2014,7,2,1,1
37350,2014,8,1,1,0
37350,2014,9,1,1,0
37350,2015,1,1,1,0
37350,2015,2,2,1,1
37350,2015,4,1,1,0
37350,2015,5,2,1,1
37350,2015,8,1,1,0
37350,2015,10,1,1,0
37350,2015,11,2,2,0
37350,2016,3,1,1,0
37350,2016,4,1,0,1
37350,2016,6,2,1,1
37350,2016,7,2,2,0
37350,2016,8,2,2,0
37350,2016,9,1,1,0
37350,2016,10,2,2,0
37350,2016,11,1,1,0
37350,2017,2,1,1,0
37350,2017,4,1,1,0
37350,2017,5,4,4,0
37350,2017,6,2,2,0
37350,2017,7,1,1,0
37350,2017,8,1,1,0
37350,2017,9,2,2,0
37350,2017,10,1,1,0
37350,2017,11,1,1,0
37350,2018,1,2,2,0
37350,2018,3,1,1,0
37350,2018,5,1,0,1
37350,2018,7,1,1,0
37350,2018,8,1,1,0
37350,2018,9,2,2,0
37350,2018,11,1,1,0
37350,2018,12,3,2,1
37350,2019,1,2,1,1
37350,2019,5,3,3,0
37350,2019,11,2,2,0
37350,2019,12,1,1,0
37350,2020,1,1,0,1
37350,2020,2,1,0,1
37350,2020,5,2,1,1
37350,2020,6,2,1,1
37350,2020,7,4,2,2
37350,2020,8,1,1,0
37350,2020,9,3,1,2
37350,2020,12,1,0,1
37350,2021,1,2,2,0
37350,2021,2,1,1,0
37350,2021,4,1,1,0
37350,2021,7,1,1,0
37350,2021,8,1,1,0
37350,2021,10,1,1,0
37350,2021,12,1,1,0
37350,2022,2,1,1,0
37350,2022,5,2,1,1
37350,2022,6,2,1,1
37350,2022,8,1,1,0
37350,2022,9,1,0,1
37350,2022,11,2,2,0
37350,2022,12,2,1,1
37360,1997,2,1,0,1
37360,1997,3,1,1,0
37360,1997,4,1,0,1
37360,1997,5,1,1,0
37360,1997,6,1,1,0
37360,1997,11,1,0,1
37360,1997,12,1,1,0
37360,1998,1,3,1,2
37360,1998,7,1,0,1
37360,1998,10,3,1,2
37360,1998,11,1,1,0
37360,1999,1,2,2,0
37360,1999,2,1,1,0
37360,1999,7,1,1,0
37360,1999,10,3,2,1
37360,1999,11,1,1,0
37360,1999,12,2,1,1
37360,2000,1,2,1,1
37360,2000,2,2,2,0
37360,2000,3,3,2,1
37360,2000,4,3,3,0
37360,2000,5,2,0,2
37360,2000,6,4,4,0
37360,2000,8,1,1,0
37360,2000,10,1,1,0
37360,2001,3,1,0,1
37360,2001,4,1,1,0
37360,2001,5,1,1,0
37360,2001,7,4,3,1
37360,2001,11,1,1,0
37360,2002,3,1,0,1
37360,2002,4,3,3,0
37360,2002,5,2,2,0
37360,2002,6,1,1,0
37360,2002,7,1,0,1
37360,2002,8,1,0,1
37360,2002,9,1,1,0
37360,2002,10,3,2,1
37360,2002,12,1,0,1
37360,2003,1,2,2,0
37360,2003,2,4,3,1
37360,2003,5,2,0,2
37360,2003,6,2,1,1
37360,2003,7,3,2,1
37360,2003,8,1,1,0
37360,2003,9,1,1,0
37360,2003,11,1,1,0
37360,2003,12,1,1,0
37360,2004,1,2,2,0
37360,2004,2,3,2,1
37360,2004,3,3,3,0
37360,2004,4,2,1,1
37360,2004,5,3,2,1
37360,2004,6,1,1,0
37360,2004,7,4,3,1
37360,2004,9,2,1,1
37360,2004,10,1,1,0
37360,2004,12,1,1,0
37360,2005,2,2,1,1
37360,2005,3,2,1,1
37360,2005,4,1,1,0
37360,2005,5,3,3,0
37360,2005,6,4,1,3
37360,2005,7,3,2,1
37360,2005,8,8,7,1
37360,2005,9,2,2,0
37360,2005,10,2,0,2
37360,2005,11,1,1,0
37360,2005,12,2,1,1
37360,2006,1,1,1,0
37360,2006,2,1,0,1
37360,2006,3,1,0,1
37360,2006,6,4,3,1
37360,2006,7,4,4,0
37360,2006,8,1,0,1
37360,2006,9,1,0,1
37360,2006,10,2,2,0
37360,2006,11,1,0,1
37360,2006,12,1,1,0
37360,2007,1,2,1,1
37360,2007,2,1,1,0
37360,2007,3,1,1,0
37360,2007,4,2,1,1
37360,2007,5,1,1,0
37360,2007,7,1,1,0
37360,2007,8,1,1,0
37360,2007,9,2,1,1
37360,2007,10,2,1,1
37360,2007,11,3,2,1
37360,2007,12,2,2,0
37360,2008,1,3,2,1
37360,2008,2,1,0,1
37360,2008,3,1,1,0
37360,2008,4,3,3,0
37360,2008,5,2,1,1
37360,2008,6,3,3,0
37360,2008,7,1,1,0
37360,2008,8,1,0,1
37360,2008,9,2,2,0
37360,2008,10,1,1,0
37360,2008,11,1,1,0
37360,2009,1,1,1,0
37360,2009,3,1,1,0
37360,2009,5,6,5,1
37360,2009,6,5,4,1
37360,2009,8,4,4,0
37360,2009,10,2,2,0
37360,2009,11,2,2,0
37360,2009,12,4,2,2
37360,2010,1,1,0,1
37360,2010,2,2,1,1
37360,2010,3,1,1,0
37360,2010,5,4,2,2
37360,2010,7,1,1,0
37360,2010,8,1,1,0
37360,2010,10,2,2,0
37360,2010,11,1,0,1
37360,2011,2,2,2,0
37360,2011,3,3,1,2
37360,2011,4,2,1,1
37360,2011,5,1,0,1
37360,2011,6,3,3,0
37360,2011,9,2,2,0
37360,2011,10,1,0,1
37360,2011,12,1,0,1
37360,2012,1,2,2,0
37360,2012,4,3,1,2
37360,2012,5,2,1,1
37360,2012,6,2,2,0
37360,2012,7,3,2,1
37360,2012,8,1,1,0
37360,2012,12,1,0,1
37360,2013,3,3,2,1
37360,2013,4,1,1,0
37360,2013,5,1,1,0
37360,2013,6,3,2,1
37360,2013,8,2,1,1
37360,2013,9,1,1,0
37360,2013,11,1,1,0
37360,2013,12,1,1,0
37360,2014,1,2,1,1
37360,2014,4,2,0,2
37360,2014,5,2,2,0
37360,2014,6,1,1,0
37360,2014,8,1,1,0
37360,2015,1,1,1,0
37360,2015,2,2,2,0
37360,2015,5,3,3,0
37360,2015,6,4,3,1
37360,2015,8,2,2,0
37360,2015,11,2,1,1
37360,2015,12,1,1,0
37360,2016,1,2,1,1
